Series ID,Series Label,Year,Period,Period Name,Value,Percent Change (1),Percent Change (12),Date
LASST230000000000003,UnemploymentRate_ME,2000,M11,November,3.2,0.0,-17.9,2000-11-01
LASST230000000000003,UnemploymentRate_ME,2000,M12,December,3.2,0.0,-15.8,2000-12-01
LASST230000000000003,UnemploymentRate_ME,2001,M01,January,3.2,0.0,-13.5,2001-01-01
LASST230000000000003,UnemploymentRate_ME,2001,M02,February,3.3,3.1,-8.3,2001-02-01
LASST230000000000003,UnemploymentRate_ME,2001,M03,March,3.4,3.0,-2.9,2001-03-01
LASST230000000000003,UnemploymentRate_ME,2001,M04,April,3.6,5.9,5.9,2001-04-01
LASST230000000000003,UnemploymentRate_ME,2001,M05,May,3.7,2.8,12.1,2001-05-01
LASST230000000000003,UnemploymentRate_ME,2001,M06,June,3.7,0.0,12.1,2001-06-01
LASST230000000000003,UnemploymentRate_ME,2001,M07,July,3.8,2.7,18.8,2001-07-01
LASST230000000000003,UnemploymentRate_ME,2001,M08,August,3.9,2.6,21.9,2001-08-01
LASST230000000000003,UnemploymentRate_ME,2001,M09,September,4.0,2.6,25.0,2001-09-01
LASST230000000000003,UnemploymentRate_ME,2001,M10,October,4.1,2.5,28.1,2001-10-01
LASST230000000000003,UnemploymentRate_ME,2001,M11,November,4.1,0.0,28.1,2001-11-01
LASST230000000000003,UnemploymentRate_ME,2001,M12,December,4.2,2.4,31.3,2001-12-01
LASST230000000000003,UnemploymentRate_ME,2002,M01,January,4.2,0.0,31.3,2002-01-01
LASST230000000000003,UnemploymentRate_ME,2002,M02,February,4.3,2.4,30.3,2002-02-01
LASST230000000000003,UnemploymentRate_ME,2002,M03,March,4.3,0.0,26.5,2002-03-01
LASST230000000000003,UnemploymentRate_ME,2002,M04,April,4.3,0.0,19.4,2002-04-01
LASST230000000000003,UnemploymentRate_ME,2002,M05,May,4.4,2.3,18.9,2002-05-01
LASST230000000000003,UnemploymentRate_ME,2002,M06,June,4.4,0.0,18.9,2002-06-01
LASST230000000000003,UnemploymentRate_ME,2002,M07,July,4.4,0.0,15.8,2002-07-01
LASST230000000000003,UnemploymentRate_ME,2002,M08,August,4.5,2.3,15.4,2002-08-01
LASST230000000000003,UnemploymentRate_ME,2002,M09,September,4.5,0.0,12.5,2002-09-01
LASST230000000000003,UnemploymentRate_ME,2002,M10,October,4.6,2.2,12.2,2002-10-01
LASST230000000000003,UnemploymentRate_ME,2002,M11,November,4.7,2.2,14.6,2002-11-01
LASST230000000000003,UnemploymentRate_ME,2002,M12,December,4.9,4.3,16.7,2002-12-01
LASST230000000000003,UnemploymentRate_ME,2003,M01,January,5.0,2.0,19.0,2003-01-01
LASST230000000000003,UnemploymentRate_ME,2003,M02,February,5.1,2.0,18.6,2003-02-01
LASST230000000000003,UnemploymentRate_ME,2003,M03,March,5.2,2.0,20.9,2003-03-01
LASST230000000000003,UnemploymentRate_ME,2003,M04,April,5.2,0.0,20.9,2003-04-01
LASST230000000000003,UnemploymentRate_ME,2003,M05,May,5.3,1.9,20.5,2003-05-01
LASST230000000000003,UnemploymentRate_ME,2003,M06,June,5.3,0.0,20.5,2003-06-01
LASST230000000000003,UnemploymentRate_ME,2003,M07,July,5.3,0.0,20.5,2003-07-01
LASST230000000000003,UnemploymentRate_ME,2003,M08,August,5.2,-1.9,15.6,2003-08-01
LASST230000000000003,UnemploymentRate_ME,2003,M09,September,5.2,0.0,15.6,2003-09-01
LASST230000000000003,UnemploymentRate_ME,2003,M10,October,5.1,-1.9,10.9,2003-10-01
LASST230000000000003,UnemploymentRate_ME,2003,M11,November,5.0,-2.0,6.4,2003-11-01
LASST230000000000003,UnemploymentRate_ME,2003,M12,December,4.9,-2.0,0.0,2003-12-01
LASST230000000000003,UnemploymentRate_ME,2004,M01,January,4.8,-2.0,-4.0,2004-01-01
LASST230000000000003,UnemploymentRate_ME,2004,M02,February,4.8,0.0,-5.9,2004-02-01
LASST230000000000003,UnemploymentRate_ME,2004,M03,March,4.7,-2.1,-9.6,2004-03-01
LASST230000000000003,UnemploymentRate_ME,2004,M04,April,4.6,-2.1,-11.5,2004-04-01
LASST230000000000003,UnemploymentRate_ME,2004,M05,May,4.6,0.0,-13.2,2004-05-01
LASST230000000000003,UnemploymentRate_ME,2004,M06,June,4.6,0.0,-13.2,2004-06-01
LASST230000000000003,UnemploymentRate_ME,2004,M07,July,4.6,0.0,-13.2,2004-07-01
LASST230000000000003,UnemploymentRate_ME,2004,M08,August,4.6,0.0,-11.5,2004-08-01
LASST230000000000003,UnemploymentRate_ME,2004,M09,September,4.6,0.0,-11.5,2004-09-01
LASST230000000000003,UnemploymentRate_ME,2004,M10,October,4.6,0.0,-9.8,2004-10-01
LASST230000000000003,UnemploymentRate_ME,2004,M11,November,4.7,2.2,-6.0,2004-11-01
LASST230000000000003,UnemploymentRate_ME,2004,M12,December,4.7,0.0,-4.1,2004-12-01
LASST230000000000003,UnemploymentRate_ME,2005,M01,January,4.8,2.1,0.0,2005-01-01
LASST230000000000003,UnemploymentRate_ME,2005,M02,February,4.9,2.1,2.1,2005-02-01
LASST230000000000003,UnemploymentRate_ME,2005,M03,March,4.9,0.0,4.3,2005-03-01
LASST230000000000003,UnemploymentRate_ME,2005,M04,April,4.9,0.0,6.5,2005-04-01
LASST230000000000003,UnemploymentRate_ME,2005,M05,May,4.9,0.0,6.5,2005-05-01
LASST230000000000003,UnemploymentRate_ME,2005,M06,June,4.9,0.0,6.5,2005-06-01
LASST230000000000003,UnemploymentRate_ME,2005,M07,July,4.9,0.0,6.5,2005-07-01
LASST230000000000003,UnemploymentRate_ME,2005,M08,August,4.9,0.0,6.5,2005-08-01
LASST230000000000003,UnemploymentRate_ME,2005,M09,September,5.0,2.0,8.7,2005-09-01
LASST230000000000003,UnemploymentRate_ME,2005,M10,October,4.9,-2.0,6.5,2005-10-01
LASST230000000000003,UnemploymentRate_ME,2005,M11,November,4.9,0.0,4.3,2005-11-01
LASST230000000000003,UnemploymentRate_ME,2005,M12,December,4.8,-2.0,2.1,2005-12-01
LASST230000000000003,UnemploymentRate_ME,2006,M01,January,4.7,-2.1,-2.1,2006-01-01
LASST230000000000003,UnemploymentRate_ME,2006,M02,February,4.6,-2.1,-6.1,2006-02-01
LASST230000000000003,UnemploymentRate_ME,2006,M03,March,4.6,0.0,-6.1,2006-03-01
LASST230000000000003,UnemploymentRate_ME,2006,M04,April,4.6,0.0,-6.1,2006-04-01
LASST230000000000003,UnemploymentRate_ME,2006,M05,May,4.6,0.0,-6.1,2006-05-01
LASST230000000000003,UnemploymentRate_ME,2006,M06,June,4.7,2.2,-4.1,2006-06-01
LASST230000000000003,UnemploymentRate_ME,2006,M07,July,4.8,2.1,-2.0,2006-07-01
LASST230000000000003,UnemploymentRate_ME,2006,M08,August,4.8,0.0,-2.0,2006-08-01
LASST230000000000003,UnemploymentRate_ME,2006,M09,September,4.9,2.1,-2.0,2006-09-01
LASST230000000000003,UnemploymentRate_ME,2006,M10,October,4.8,-2.0,-2.0,2006-10-01
LASST230000000000003,UnemploymentRate_ME,2006,M11,November,4.8,0.0,-2.0,2006-11-01
LASST230000000000003,UnemploymentRate_ME,2006,M12,December,4.7,-2.1,-2.1,2006-12-01
LASST230000000000003,UnemploymentRate_ME,2007,M01,January,4.6,-2.1,-2.1,2007-01-01
LASST230000000000003,UnemploymentRate_ME,2007,M02,February,4.6,0.0,0.0,2007-02-01
LASST230000000000003,UnemploymentRate_ME,2007,M03,March,4.6,0.0,0.0,2007-03-01
LASST230000000000003,UnemploymentRate_ME,2007,M04,April,4.6,0.0,0.0,2007-04-01
LASST230000000000003,UnemploymentRate_ME,2007,M05,May,4.6,0.0,0.0,2007-05-01
LASST230000000000003,UnemploymentRate_ME,2007,M06,June,4.7,2.2,0.0,2007-06-01
LASST230000000000003,UnemploymentRate_ME,2007,M07,July,4.7,0.0,-2.1,2007-07-01
LASST230000000000003,UnemploymentRate_ME,2007,M08,August,4.8,2.1,0.0,2007-08-01
LASST230000000000003,UnemploymentRate_ME,2007,M09,September,4.8,0.0,-2.0,2007-09-01
LASST230000000000003,UnemploymentRate_ME,2007,M10,October,4.8,0.0,0.0,2007-10-01
LASST230000000000003,UnemploymentRate_ME,2007,M11,November,4.8,0.0,0.0,2007-11-01
LASST230000000000003,UnemploymentRate_ME,2007,M12,December,4.7,-2.1,0.0,2007-12-01
LASST230000000000003,UnemploymentRate_ME,2008,M01,January,4.6,-2.1,0.0,2008-01-01
LASST230000000000003,UnemploymentRate_ME,2008,M02,February,4.6,0.0,0.0,2008-02-01
LASST230000000000003,UnemploymentRate_ME,2008,M03,March,4.7,2.2,2.2,2008-03-01
LASST230000000000003,UnemploymentRate_ME,2008,M04,April,4.8,2.1,4.3,2008-04-01
LASST230000000000003,UnemploymentRate_ME,2008,M05,May,4.9,2.1,6.5,2008-05-01
LASST230000000000003,UnemploymentRate_ME,2008,M06,June,5.1,4.1,8.5,2008-06-01
LASST230000000000003,UnemploymentRate_ME,2008,M07,July,5.3,3.9,12.8,2008-07-01
LASST230000000000003,UnemploymentRate_ME,2008,M08,August,5.5,3.8,14.6,2008-08-01
LASST230000000000003,UnemploymentRate_ME,2008,M09,September,5.7,3.6,18.8,2008-09-01
LASST230000000000003,UnemploymentRate_ME,2008,M10,October,6.1,7.0,27.1,2008-10-01
LASST230000000000003,UnemploymentRate_ME,2008,M11,November,6.5,6.6,35.4,2008-11-01
LASST230000000000003,UnemploymentRate_ME,2008,M12,December,7.0,7.7,48.9,2008-12-01
LASST230000000000003,UnemploymentRate_ME,2009,M01,January,7.5,7.1,63.0,2009-01-01
LASST230000000000003,UnemploymentRate_ME,2009,M02,February,7.9,5.3,71.7,2009-02-01
LASST230000000000003,UnemploymentRate_ME,2009,M03,March,8.3,5.1,76.6,2009-03-01
LASST230000000000003,UnemploymentRate_ME,2009,M04,April,8.5,2.4,77.1,2009-04-01
LASST230000000000003,UnemploymentRate_ME,2009,M05,May,8.5,0.0,73.5,2009-05-01
LASST230000000000003,UnemploymentRate_ME,2009,M06,June,8.6,1.2,68.6,2009-06-01
LASST230000000000003,UnemploymentRate_ME,2009,M07,July,8.5,-1.2,60.4,2009-07-01
LASST230000000000003,UnemploymentRate_ME,2009,M08,August,8.5,0.0,54.5,2009-08-01
LASST230000000000003,UnemploymentRate_ME,2009,M09,September,8.5,0.0,49.1,2009-09-01
LASST230000000000003,UnemploymentRate_ME,2009,M10,October,8.6,1.2,41.0,2009-10-01
LASST230000000000003,UnemploymentRate_ME,2009,M11,November,8.6,0.0,32.3,2009-11-01
LASST230000000000003,UnemploymentRate_ME,2009,M12,December,8.7,1.2,24.3,2009-12-01
LASST230000000000003,UnemploymentRate_ME,2010,M01,January,8.7,0.0,16.0,2010-01-01
LASST230000000000003,UnemploymentRate_ME,2010,M02,February,8.7,0.0,10.1,2010-02-01
LASST230000000000003,UnemploymentRate_ME,2010,M03,March,8.7,0.0,4.8,2010-03-01
LASST230000000000003,UnemploymentRate_ME,2010,M04,April,8.6,-1.1,1.2,2010-04-01
LASST230000000000003,UnemploymentRate_ME,2010,M05,May,8.5,-1.2,0.0,2010-05-01
LASST230000000000003,UnemploymentRate_ME,2010,M06,June,8.3,-2.4,-3.5,2010-06-01
LASST230000000000003,UnemploymentRate_ME,2010,M07,July,8.3,0.0,-2.4,2010-07-01
LASST230000000000003,UnemploymentRate_ME,2010,M08,August,8.3,0.0,-2.4,2010-08-01
LASST230000000000003,UnemploymentRate_ME,2010,M09,September,8.3,0.0,-2.4,2010-09-01
LASST230000000000003,UnemploymentRate_ME,2010,M10,October,8.3,0.0,-3.5,2010-10-01
LASST230000000000003,UnemploymentRate_ME,2010,M11,November,8.2,-1.2,-4.7,2010-11-01
LASST230000000000003,UnemploymentRate_ME,2010,M12,December,8.1,-1.2,-6.9,2010-12-01
LASST230000000000003,UnemploymentRate_ME,2011,M01,January,8.1,0.0,-6.9,2011-01-01
LASST230000000000003,UnemploymentRate_ME,2011,M02,February,8.0,-1.2,-8.0,2011-02-01
LASST230000000000003,UnemploymentRate_ME,2011,M03,March,7.9,-1.3,-9.2,2011-03-01
LASST230000000000003,UnemploymentRate_ME,2011,M04,April,7.8,-1.3,-9.3,2011-04-01
LASST230000000000003,UnemploymentRate_ME,2011,M05,May,7.8,0.0,-8.2,2011-05-01
LASST230000000000003,UnemploymentRate_ME,2011,M06,June,7.8,0.0,-6.0,2011-06-01
LASST230000000000003,UnemploymentRate_ME,2011,M07,July,7.8,0.0,-6.0,2011-07-01
LASST230000000000003,UnemploymentRate_ME,2011,M08,August,7.7,-1.3,-7.2,2011-08-01
LASST230000000000003,UnemploymentRate_ME,2011,M09,September,7.6,-1.3,-8.4,2011-09-01
LASST230000000000003,UnemploymentRate_ME,2011,M10,October,7.5,-1.3,-9.6,2011-10-01
LASST230000000000003,UnemploymentRate_ME,2011,M11,November,7.4,-1.3,-9.8,2011-11-01
LASST230000000000003,UnemploymentRate_ME,2011,M12,December,7.3,-1.4,-9.9,2011-12-01
LASST230000000000003,UnemploymentRate_ME,2012,M01,January,7.2,-1.4,-11.1,2012-01-01
LASST230000000000003,UnemploymentRate_ME,2012,M02,February,7.2,0.0,-10.0,2012-02-01
LASST230000000000003,UnemploymentRate_ME,2012,M03,March,7.2,0.0,-8.9,2012-03-01
LASST230000000000003,UnemploymentRate_ME,2012,M04,April,7.2,0.0,-7.7,2012-04-01
LASST230000000000003,UnemploymentRate_ME,2012,M05,May,7.3,1.4,-6.4,2012-05-01
LASST230000000000003,UnemploymentRate_ME,2012,M06,June,7.3,0.0,-6.4,2012-06-01
LASST230000000000003,UnemploymentRate_ME,2012,M07,July,7.2,-1.4,-7.7,2012-07-01
LASST230000000000003,UnemploymentRate_ME,2012,M08,August,7.2,0.0,-6.5,2012-08-01
LASST230000000000003,UnemploymentRate_ME,2012,M09,September,7.2,0.0,-5.3,2012-09-01
LASST230000000000003,UnemploymentRate_ME,2012,M10,October,7.1,-1.4,-5.3,2012-10-01
LASST230000000000003,UnemploymentRate_ME,2012,M11,November,7.1,0.0,-4.1,2012-11-01
LASST230000000000003,UnemploymentRate_ME,2012,M12,December,7.1,0.0,-2.7,2012-12-01
LASST230000000000003,UnemploymentRate_ME,2013,M01,January,7.1,0.0,-1.4,2013-01-01
LASST230000000000003,UnemploymentRate_ME,2013,M02,February,7.0,-1.4,-2.8,2013-02-01
LASST230000000000003,UnemploymentRate_ME,2013,M03,March,7.0,0.0,-2.8,2013-03-01
LASST230000000000003,UnemploymentRate_ME,2013,M04,April,6.9,-1.4,-4.2,2013-04-01
LASST230000000000003,UnemploymentRate_ME,2013,M05,May,6.8,-1.4,-6.8,2013-05-01
LASST230000000000003,UnemploymentRate_ME,2013,M06,June,6.7,-1.5,-8.2,2013-06-01
LASST230000000000003,UnemploymentRate_ME,2013,M07,July,6.7,0.0,-6.9,2013-07-01
LASST230000000000003,UnemploymentRate_ME,2013,M08,August,6.6,-1.5,-8.3,2013-08-01
LASST230000000000003,UnemploymentRate_ME,2013,M09,September,6.5,-1.5,-9.7,2013-09-01
LASST230000000000003,UnemploymentRate_ME,2013,M10,October,6.4,-1.5,-9.9,2013-10-01
LASST230000000000003,UnemploymentRate_ME,2013,M11,November,6.3,-1.6,-11.3,2013-11-01
LASST230000000000003,UnemploymentRate_ME,2013,M12,December,6.2,-1.6,-12.7,2013-12-01
LASST230000000000003,UnemploymentRate_ME,2014,M01,January,6.1,-1.6,-14.1,2014-01-01
LASST230000000000003,UnemploymentRate_ME,2014,M02,February,6.0,-1.6,-14.3,2014-02-01
LASST230000000000003,UnemploymentRate_ME,2014,M03,March,5.9,-1.7,-15.7,2014-03-01
LASST230000000000003,UnemploymentRate_ME,2014,M04,April,5.8,-1.7,-15.9,2014-04-01
LASST230000000000003,UnemploymentRate_ME,2014,M05,May,5.7,-1.7,-16.2,2014-05-01
LASST230000000000003,UnemploymentRate_ME,2014,M06,June,5.6,-1.8,-16.4,2014-06-01
LASST230000000000003,UnemploymentRate_ME,2014,M07,July,5.5,-1.8,-17.9,2014-07-01
LASST230000000000003,UnemploymentRate_ME,2014,M08,August,5.4,-1.8,-18.2,2014-08-01
LASST230000000000003,UnemploymentRate_ME,2014,M09,September,5.3,-1.9,-18.5,2014-09-01
LASST230000000000003,UnemploymentRate_ME,2014,M10,October,5.2,-1.9,-18.8,2014-10-01
LASST230000000000003,UnemploymentRate_ME,2014,M11,November,5.2,0.0,-17.5,2014-11-01
LASST230000000000003,UnemploymentRate_ME,2014,M12,December,5.0,-3.8,-19.4,2014-12-01
LASST230000000000003,UnemploymentRate_ME,2015,M01,January,4.9,-2.0,-19.7,2015-01-01
LASST230000000000003,UnemploymentRate_ME,2015,M02,February,4.8,-2.0,-20.0,2015-02-01
LASST230000000000003,UnemploymentRate_ME,2015,M03,March,4.7,-2.1,-20.3,2015-03-01
LASST230000000000003,UnemploymentRate_ME,2015,M04,April,4.6,-2.1,-20.7,2015-04-01
LASST230000000000003,UnemploymentRate_ME,2015,M05,May,4.5,-2.2,-21.1,2015-05-01
LASST230000000000003,UnemploymentRate_ME,2015,M06,June,4.4,-2.2,-21.4,2015-06-01
LASST230000000000003,UnemploymentRate_ME,2015,M07,July,4.3,-2.3,-21.8,2015-07-01
LASST230000000000003,UnemploymentRate_ME,2015,M08,August,4.2,-2.3,-22.2,2015-08-01
LASST230000000000003,UnemploymentRate_ME,2015,M09,September,4.1,-2.4,-22.6,2015-09-01
LASST230000000000003,UnemploymentRate_ME,2015,M10,October,4.1,0.0,-21.2,2015-10-01
LASST230000000000003,UnemploymentRate_ME,2015,M11,November,4.0,-2.4,-23.1,2015-11-01
LASST230000000000003,UnemploymentRate_ME,2015,M12,December,4.0,0.0,-20.0,2015-12-01
LASST230000000000003,UnemploymentRate_ME,2016,M01,January,4.0,0.0,-18.4,2016-01-01
LASST230000000000003,UnemploymentRate_ME,2016,M02,February,3.9,-2.5,-18.8,2016-02-01
LASST230000000000003,UnemploymentRate_ME,2016,M03,March,3.9,0.0,-17.0,2016-03-01
LASST230000000000003,UnemploymentRate_ME,2016,M04,April,3.9,0.0,-15.2,2016-04-01
LASST230000000000003,UnemploymentRate_ME,2016,M05,May,3.8,-2.6,-15.6,2016-05-01
LASST230000000000003,UnemploymentRate_ME,2016,M06,June,3.8,0.0,-13.6,2016-06-01
LASST230000000000003,UnemploymentRate_ME,2016,M07,July,3.8,0.0,-11.6,2016-07-01
LASST230000000000003,UnemploymentRate_ME,2016,M08,August,3.7,-2.6,-11.9,2016-08-01
LASST230000000000003,UnemploymentRate_ME,2016,M09,September,3.7,0.0,-9.8,2016-09-01
LASST230000000000003,UnemploymentRate_ME,2016,M10,October,3.7,0.0,-9.8,2016-10-01
LASST230000000000003,UnemploymentRate_ME,2016,M11,November,3.6,-2.7,-10.0,2016-11-01
LASST230000000000003,UnemploymentRate_ME,2016,M12,December,3.5,-2.8,-12.5,2016-12-01
LASST230000000000003,UnemploymentRate_ME,2017,M01,January,3.5,0.0,-12.5,2017-01-01
LASST230000000000003,UnemploymentRate_ME,2017,M02,February,3.4,-2.9,-12.8,2017-02-01
LASST230000000000003,UnemploymentRate_ME,2017,M03,March,3.4,0.0,-12.8,2017-03-01
LASST230000000000003,UnemploymentRate_ME,2017,M04,April,3.4,0.0,-12.8,2017-04-01
LASST230000000000003,UnemploymentRate_ME,2017,M05,May,3.4,0.0,-10.5,2017-05-01
LASST230000000000003,UnemploymentRate_ME,2017,M06,June,3.4,0.0,-10.5,2017-06-01
LASST230000000000003,UnemploymentRate_ME,2017,M07,July,3.4,0.0,-10.5,2017-07-01
LASST230000000000003,UnemploymentRate_ME,2017,M08,August,3.4,0.0,-8.1,2017-08-01
LASST230000000000003,UnemploymentRate_ME,2017,M09,September,3.4,0.0,-8.1,2017-09-01
LASST230000000000003,UnemploymentRate_ME,2017,M10,October,3.3,-2.9,-10.8,2017-10-01
LASST230000000000003,UnemploymentRate_ME,2017,M11,November,3.2,-3.0,-11.1,2017-11-01
LASST230000000000003,UnemploymentRate_ME,2017,M12,December,3.1,-3.1,-11.4,2017-12-01
LASST230000000000003,UnemploymentRate_ME,2018,M01,January,3.1,0.0,-11.4,2018-01-01
LASST230000000000003,UnemploymentRate_ME,2018,M02,February,3.0,-3.2,-11.8,2018-02-01
LASST230000000000003,UnemploymentRate_ME,2018,M03,March,3.0,0.0,-11.8,2018-03-01
LASST230000000000003,UnemploymentRate_ME,2018,M04,April,3.0,0.0,-11.8,2018-04-01
LASST230000000000003,UnemploymentRate_ME,2018,M05,May,3.1,3.3,-8.8,2018-05-01
LASST230000000000003,UnemploymentRate_ME,2018,M06,June,3.2,3.2,-5.9,2018-06-01
LASST230000000000003,UnemploymentRate_ME,2018,M07,July,3.3,3.1,-2.9,2018-07-01
LASST230000000000003,UnemploymentRate_ME,2018,M08,August,3.3,0.0,-2.9,2018-08-01
LASST230000000000003,UnemploymentRate_ME,2018,M09,September,3.3,0.0,-2.9,2018-09-01
LASST230000000000003,UnemploymentRate_ME,2018,M10,October,3.3,0.0,0.0,2018-10-01
LASST230000000000003,UnemploymentRate_ME,2018,M11,November,3.3,0.0,3.1,2018-11-01
LASST230000000000003,UnemploymentRate_ME,2018,M12,December,3.2,-3.0,3.2,2018-12-01
LASST230000000000003,UnemploymentRate_ME,2019,M01,January,3.1,-3.1,0.0,2019-01-01
LASST230000000000003,UnemploymentRate_ME,2019,M02,February,3.0,-3.2,0.0,2019-02-01
LASST230000000000003,UnemploymentRate_ME,2019,M03,March,2.9,-3.3,-3.3,2019-03-01
LASST230000000000003,UnemploymentRate_ME,2019,M04,April,2.8,-3.4,-6.7,2019-04-01
LASST230000000000003,UnemploymentRate_ME,2019,M05,May,2.7,-3.6,-12.9,2019-05-01
LASST230000000000003,UnemploymentRate_ME,2019,M06,June,2.7,0.0,-15.6,2019-06-01
LASST230000000000003,UnemploymentRate_ME,2019,M07,July,2.8,3.7,-15.2,2019-07-01
LASST230000000000003,UnemploymentRate_ME,2019,M08,August,2.8,0.0,-15.2,2019-08-01
LASST230000000000003,UnemploymentRate_ME,2019,M09,September,2.9,3.6,-12.1,2019-09-01
LASST230000000000003,UnemploymentRate_ME,2019,M10,October,3.0,3.4,-9.1,2019-10-01
LASST230000000000003,UnemploymentRate_ME,2019,M11,November,3.1,3.3,-6.1,2019-11-01
LASST230000000000003,UnemploymentRate_ME,2019,M12,December,3.1,0.0,-3.1,2019-12-01
LASST230000000000003,UnemploymentRate_ME,2020,M01,January,3.2,3.2,3.2,2020-01-01
LASST230000000000003,UnemploymentRate_ME,2020,M02,February,3.2,0.0,6.7,2020-02-01
LASST230000000000003,UnemploymentRate_ME,2020,M03,March,3.2,0.0,10.3,2020-03-01
LASST230000000000003,UnemploymentRate_ME,2020,M04,April,9.3,190.6,232.1,2020-04-01
LASST230000000000003,UnemploymentRate_ME,2020,M05,May,9.5,2.2,251.9,2020-05-01
LASST230000000000003,UnemploymentRate_ME,2020,M06,June,6.6,-30.5,144.4,2020-06-01
LASST230000000000003,UnemploymentRate_ME,2020,M07,July,6.3,-4.5,125.0,2020-07-01
LASST230000000000003,UnemploymentRate_ME,2020,M08,August,4.2,-33.3,50.0,2020-08-01
LASST230000000000003,UnemploymentRate_ME,2020,M09,September,4.0,-4.8,37.9,2020-09-01
LASST230000000000003,UnemploymentRate_ME,2020,M10,October,3.8,-5.0,26.7,2020-10-01
LASST230000000000003,UnemploymentRate_ME,2020,M11,November,3.9,2.6,25.8,2020-11-01
LASST230000000000003,UnemploymentRate_ME,2020,M12,December,4.2,7.7,35.5,2020-12-01
LASST230000000000003,UnemploymentRate_ME,2021,M01,January,4.4,4.8,37.5,2021-01-01
LASST230000000000003,UnemploymentRate_ME,2021,M02,February,4.7,6.8,46.9,2021-02-01
LASST230000000000003,UnemploymentRate_ME,2021,M03,March,4.9,4.3,53.1,2021-03-01
LASST230000000000003,UnemploymentRate_ME,2021,M04,April,5.1,4.1,-45.2,2021-04-01
LASST230000000000003,UnemploymentRate_ME,2021,M05,May,5.0,-2.0,-47.4,2021-05-01
LASST230000000000003,UnemploymentRate_ME,2021,M06,June,5.1,2.0,-22.7,2021-06-01
LASST230000000000003,UnemploymentRate_ME,2021,M07,July,4.9,-3.9,-22.2,2021-07-01
LASST230000000000003,UnemploymentRate_ME,2021,M08,August,4.8,-2.0,14.3,2021-08-01
LASST230000000000003,UnemploymentRate_ME,2021,M09,September,4.6,-4.2,15.0,2021-09-01
LASST230000000000003,UnemploymentRate_ME,2021,M10,October,4.4,-4.3,15.8,2021-10-01
LASST230000000000003,UnemploymentRate_ME,2021,M11,November,4.2,-4.5,7.7,2021-11-01
LASST230000000000003,UnemploymentRate_ME,2021,M12,December,3.9,-7.1,-7.1,2021-12-01
LASST230000000000003,UnemploymentRate_ME,2022,M01,January,3.7,-5.1,-15.9,2022-01-01
LASST230000000000003,UnemploymentRate_ME,2022,M02,February,3.3,-10.8,-29.8,2022-02-01
LASST230000000000003,UnemploymentRate_ME,2022,M03,March,3.0,-9.1,-38.8,2022-03-01
LASST230000000000003,UnemploymentRate_ME,2022,M04,April,2.8,-6.7,-45.1,2022-04-01
LASST230000000000003,UnemploymentRate_ME,2022,M05,May,2.7,-3.6,-46.0,2022-05-01
LASST230000000000003,UnemploymentRate_ME,2022,M06,June,2.6,-3.7,-49.0,2022-06-01
LASST230000000000003,UnemploymentRate_ME,2022,M07,July,2.6,0.0,-46.9,2022-07-01
LASST230000000000003,UnemploymentRate_ME,2022,M08,August,2.5,-3.8,-47.9,2022-08-01
LASST230000000000003,UnemploymentRate_ME,2022,M09,September,2.7,8.0,-41.3,2022-09-01
LASST230000000000003,UnemploymentRate_ME,2022,M10,October,2.8,3.7,-36.4,2022-10-01
LASST230000000000003,UnemploymentRate_ME,2022,M11,November,2.8,0.0,-33.3,2022-11-01
LASST230000000000003,UnemploymentRate_ME,2022,M12,December,2.7,-3.6,-30.8,2022-12-01
LASST230000000000003,UnemploymentRate_ME,2023,M01,January,2.5,-7.4,-32.4,2023-01-01
LASST230000000000003,UnemploymentRate_ME,2023,M02,February,2.4,-4.0,-27.3,2023-02-01
LASST230000000000003,UnemploymentRate_ME,2023,M03,March,2.4,0.0,-20.0,2023-03-01
LASST230000000000003,UnemploymentRate_ME,2023,M04,April,2.4,0.0,-14.3,2023-04-01
LASST230000000000003,UnemploymentRate_ME,2023,M05,May,2.5,4.2,-7.4,2023-05-01
LASST230000000000003,UnemploymentRate_ME,2023,M06,June,2.6,4.0,0.0,2023-06-01
LASST230000000000003,UnemploymentRate_ME,2023,M07,July,2.8,7.7,7.7,2023-07-01
LASST230000000000003,UnemploymentRate_ME,2023,M08,August,3.0,7.1,20.0,2023-08-01
LASST230000000000003,UnemploymentRate_ME,2023,M09,September,3.2,6.7,18.5,2023-09-01
LASST230000000000003,UnemploymentRate_ME,2023,M10,October,3.4,6.3,21.4,2023-10-01
LASST230000000000003,UnemploymentRate_ME,2023,M11,November,3.4,0.0,21.4,2023-11-01
LASST230000000000003,UnemploymentRate_ME,2023,M12,December,3.4,0.0,25.9,2023-12-01
LASST230000000000003,UnemploymentRate_ME,2024,M01,January,3.4,0.0,36.0,2024-01-01
LASST230000000000003,UnemploymentRate_ME,2024,M02,February,3.4,0.0,41.7,2024-02-01
LASST230000000000003,UnemploymentRate_ME,2024,M03,March,3.3,-2.9,37.5,2024-03-01
LASST230000000000003,UnemploymentRate_ME,2024,M04,April,3.1,-6.1,29.2,2024-04-01
LASST230000000000003,UnemploymentRate_ME,2024,M05,May,3.0,-3.2,20.0,2024-05-01
LASST230000000000003,UnemploymentRate_ME,2024,M06,June,2.8,-6.7,7.7,2024-06-01
LASST230000000000003,UnemploymentRate_ME,2024,M07,July,2.8,0.0,0.0,2024-07-01
